1225558.00000000,-0.04882812,-0.00488281,0.90502930
1051759.00000000,-0.04589844,0.00537109,0.90356445
1026498.00000000,-0.03173828,-0.00830078,0.89746094
1032279.00000000,-0.05200195,0.01318359,0.89965820
975666.00000000,-0.04809570,-0.00122070,0.89355469
998217.00000000,-0.04394531,-0.01196289,0.89721680
1106341.00000000,-0.04443359,-0.00195312,0.89111328
969207.00000000,-0.05029297,-0.00292969,0.89892578
1093997.00000000,-0.05468750,0.00219727,0.90942383
961551.00000000,-0.04223633,-0.00756836,0.89477539
968843.00000000,-0.04663086,-0.00073242,0.89721680
949885.00000000,-0.04492188,0.00195312,0.90014648
937906.00000000,-0.04980469,-0.01147461,0.89916992
937437.00000000,-0.05249023,0.00415039,0.90087891
941239.00000000,-0.04760742,-0.00048828,0.89965820
959781.00000000,-0.04736328,-0.00976562,0.90356445
945197.00000000,-0.04687500,0.01293945,0.89428711
993582.00000000,-0.04516602,-0.00732422,0.89331055
968634.00000000,-0.04565430,0.00927734,0.89648438
960353.00000000,-0.05444336,-0.00122070,0.89819336
955874.00000000,-0.04785156,-0.01147461,0.89941406
945926.00000000,-0.05053711,0.00219727,0.89770508
974833.00000000,-0.05126953,-0.00195312,0.89038086
955198.00000000,-0.05053711,-0.00146484,0.90234375
1031498.00000000,-0.04760742,-0.00439453,0.90722656
994988.00000000,-0.04492188,-0.01464844,0.90258789
1026342.00000000,-0.04907227,0.00390625,0.90405273
940406.00000000,-0.04443359,-0.01074219,0.90502930
947645.00000000,-0.04541016,-0.00756836,0.90820312
938323.00000000,-0.04956055,-0.00732422,0.90161133
936812.00000000,-0.05151367,-0.00805664,0.89575195
941968.00000000,-0.05175781,0.00415039,0.90307617
967332.00000000,-0.04809570,-0.00659180,0.90136719
1035248.00000000,-0.03320312,-0.00805664,0.89379883
1040457.00000000,-0.05029297,0.01000977,0.89453125
1116341.00000000,-0.04248047,-0.00976562,0.89721680
1173319.00000000,-0.04907227,0.00415039,0.89819336
962228.00000000,-0.04150391,-0.00170898,0.89672852
993269.00000000,-0.04760742,-0.00317383,0.89990234
2838456.00000000,-0.04370117,0.00488281,0.89843750
1014102.00000000,-0.04516602,-0.00195312,0.89404297
970145.00000000,-0.05029297,0.00390625,0.90283203
1050509.00000000,-0.04833984,0.00219727,0.90161133
987541.00000000,-0.04882812,-0.00610352,0.89575195
992384.00000000,-0.05297852,-0.00097656,0.90209961
1034519.00000000,-0.04516602,-0.00512695,0.90161133
1209049.00000000,-0.05371094,0.00805664,0.90356445
1297016.00000000,-0.04150391,-0.00341797,0.89843750
1196393.00000000,-0.05297852,0.01049805,0.92089844
1398160.00000000,-0.04858398,-0.00537109,0.90966797
1143216.00000000,-0.05151367,-0.00195312,0.88891602
1188476.00000000,-0.04687500,-0.00170898,0.88842773
1195767.00000000,-0.04614258,-0.00561523,0.89160156
1062956.00000000,-0.05249023,0.00488281,0.90258789
1019050.00000000,-0.04565430,0.00390625,0.89208984
1024311.00000000,-0.04711914,-0.01293945,0.89794922
1318787.00000000,-0.05810547,-0.00634766,0.89868164
1306703.00000000,-0.04785156,0.01513672,0.89965820
1446545.00000000,-0.03369141,-0.00585938,0.89916992
1259985.00000000,-0.04882812,0.00122070,0.90112305
1130924.00000000,-0.04638672,-0.00073242,0.90112305
1114414.00000000,-0.04858398,-0.00488281,0.89233398
1146393.00000000,-0.03247070,0.00097656,0.89721680
1032019.00000000,-0.04687500,0.01025391,0.89965820
1050925.00000000,-0.03759766,-0.00268555,0.90161133
1094466.00000000,-0.04980469,0.00195312,0.90307617
1037696.00000000,-0.04638672,-0.00610352,0.90307617
1169830.00000000,-0.04638672,-0.00048828,0.89892578
1336859.00000000,-0.04736328,-0.00561523,0.90039062
1315765.00000000,-0.06152344,0.00122070,0.88891602
1152330.00000000,-0.04858398,-0.00024414,0.90698242
1119206.00000000,-0.04443359,-0.00903320,0.89477539
1166392.00000000,-0.04248047,-0.01074219,0.89794922
1256183.00000000,-0.03881836,-0.01391602,0.90234375
