1041714.00000000,0.08178711,-0.05053711,1.16357422
1076923.00000000,0.04589844,-0.05786133,1.14306641
1079475.00000000,0.02661133,-0.03710938,1.13134766
1021141.00000000,0.03222656,-0.01245117,1.09057617
1045048.00000000,0.02368164,-0.01928711,1.06127930
1095204.00000000,0.00097656,0.03393555,1.04052734
1146767.00000000,0.03833008,0.02465820,1.08105469
1029944.00000000,0.04028320,0.04956055,1.01855469
1356505.00000000,0.06250000,0.02441406,1.07324219
1101142.00000000,0.05346680,0.00854492,1.10693359
1043850.00000000,0.06518555,-0.02343750,1.09545898
1075621.00000000,0.06933594,-0.03051758,1.13842773
1253432.00000000,0.07202148,-0.05102539,1.17016602
1085412.00000000,0.04248047,-0.04589844,1.14965820
1060830.00000000,0.00317383,-0.01074219,1.13256836
1034527.00000000,0.02221680,-0.00756836,1.09545898
1133537.00000000,-0.00830078,0.03173828,1.06152344
1039580.00000000,0.03662109,0.02709961,1.07519531
1047132.00000000,0.03906250,0.04345703,1.07080078
1260933.00000000,0.02465820,0.04467773,1.06738281
1140517.00000000,0.05737305,0.02343750,1.10839844
1024683.00000000,0.07373047,-0.01953125,1.09765625
1052392.00000000,0.05664062,-0.02758789,1.13500977
1117392.00000000,0.06542969,-0.03393555,1.17944336
1080985.00000000,0.05493164,-0.05834961,1.15844727
1060100.00000000,0.04345703,-0.01733398,1.11132812
1122236.00000000,0.02465820,-0.02124023,1.11621094
1039996.00000000,0.00878906,-0.00585938,1.07446289
1014527.00000000,0.00292969,0.02246094,1.06274414
1033955.00000000,0.04638672,0.03710938,1.08325195
1012965.00000000,0.03588867,0.04321289,1.03442383
1115569.00000000,0.03833008,0.03417969,1.07641602
1149111.00000000,0.06518555,0.04199219,1.09228516
1114422.00000000,0.05664062,-0.01635742,1.09814453
1076142.00000000,0.07250977,-0.02539062,1.14038086
1139318.00000000,0.07714844,-0.03955078,1.16845703
1070725.00000000,0.06274414,-0.05249023,1.16015625
1057496.00000000,0.01879883,-0.01831055,1.11791992
1082288.00000000,0.01269531,-0.02490234,1.12133789
1068225.00000000,0.01708984,-0.02880859,1.07104492
1339422.00000000,0.03955078,0.01806641,1.07006836
1023694.00000000,0.03979492,0.03784180,1.05932617
1028329.00000000,0.03198242,0.04150391,1.04931641
1080933.00000000,0.07202148,0.03271484,1.07373047
1021194.00000000,0.06665039,0.01000977,1.09423828
1020934.00000000,0.04394531,-0.01440430,1.09912109
1085464.00000000,0.06420898,-0.01757812,1.14062500
1154526.00000000,0.07861328,-0.04296875,1.15698242
1060308.00000000,0.06518555,-0.04736328,1.15551758
1053277.00000000,0.01245117,-0.01904297,1.11987305
1033278.00000000,0.02148438,-0.01831055,1.10400391
1005048.00000000,0.01562500,-0.00732422,1.07714844
998225.00000000,0.03002930,0.01684570,1.06909180
1023954.00000000,0.02343750,0.03369141,1.06567383
1146818.00000000,0.04272461,0.04052734,1.06396484
1121559.00000000,0.06152344,0.03222656,1.07885742
1027965.00000000,0.04760742,0.03002930,1.09350586
1049631.00000000,0.06958008,-0.01269531,1.10327148
1056923.00000000,0.05590820,-0.02001953,1.13159180
1077652.00000000,0.06567383,-0.04394531,1.14941406
1055517.00000000,0.06542969,-0.05664062,1.14526367
1190360.00000000,0.04077148,-0.03710938,1.11376953
1064370.00000000,0.03979492,-0.01708984,1.12011719
1024162.00000000,0.03320312,-0.00756836,1.07958984
1029475.00000000,0.00927734,0.02026367,1.08032227
1017184.00000000,0.02783203,0.02929688,1.06640625
1044735.00000000,0.04077148,0.03515625,1.05639648
1101454.00000000,0.05712891,0.03222656,1.08447266
1064839.00000000,0.05688477,0.02905273,1.08642578
1047757.00000000,0.06103516,0.00903320,1.10913086
1074944.00000000,0.05883789,-0.02368164,1.11694336
1132183.00000000,0.06079102,-0.03930664,1.13720703
1078225.00000000,0.07421875,-0.05029297,1.13867188
1080621.00000000,0.05859375,-0.02685547,1.12573242
1052861.00000000,0.01220703,-0.01586914,1.09960938
