4641958.00000000,0.11059570,-0.11206055,1.20507812
1095933.00000000,0.08178711,-0.24609375,1.25708008
1281244.00000000,0.09936523,-0.23266602,1.33398438
7327623.00000000,-0.03857422,0.25073242,0.88964844
1154943.00000000,0.05834961,0.29199219,0.90478516
1074318.00000000,0.09960938,0.21118164,0.92114258
1115047.00000000,0.15478516,0.10058594,1.00830078
1087235.00000000,0.15942383,0.02905273,1.12939453
1040516.00000000,0.14404297,-0.19848633,1.17797852
1042964.00000000,0.05786133,-0.24243164,1.29272461
1306452.00000000,0.08984375,-0.22412109,1.31250000
1125412.00000000,-0.04199219,-0.27636719,1.29687500
1145777.00000000,-0.12109375,-0.18774414,1.15112305
1190880.00000000,-0.05517578,0.00244141,1.14013672
1105464.00000000,-0.00097656,0.10668945,0.93041992
1026610.00000000,-0.02807617,0.22412109,0.91162109
1180359.00000000,0.03515625,0.30346680,0.92871094
1369837.00000000,0.12011719,0.23144531,0.95678711
1056714.00000000,0.13452148,0.13867188,0.93823242
1077756.00000000,0.14819336,-0.03735352,1.14941406
1072600.00000000,0.14599609,-0.13452148,1.19360352
1033016.00000000,0.08789062,-0.23217773,1.21215820
1227182.00000000,0.03125000,-0.25781250,1.32739258
1327911.00000000,0.05712891,-0.25854492,1.24072266
1084526.00000000,-0.13671875,-0.13989258,1.19067383
1047182.00000000,-0.14843750,-0.00854492,1.14355469
1045256.00000000,-0.07299805,0.08886719,0.98681641
1112235.00000000,0.02001953,0.20532227,0.93701172
1103380.00000000,-0.04077148,0.29345703,0.92016602
951402.00000000,0.01342773,0.30957031,0.97485352
954162.00000000,0.14599609,0.26147461,0.95483398
1055360.00000000,0.16601562,0.08862305,1.00561523
940517.00000000,0.13574219,-0.02758789,1.04003906
936141.00000000,0.13574219,-0.11206055,1.22290039
960777.00000000,0.17065430,-0.19750977,1.22607422
1042183.00000000,0.13647461,-0.25366211,1.27148438
953954.00000000,0.01733398,-0.28125000,1.30126953
938433.00000000,0.06396484,-0.26538086,1.35424805
951663.00000000,-0.02392578,-0.23388672,1.27587891
1001350.00000000,-0.10986328,-0.17504883,1.23193359
1073954.00000000,-0.09643555,-0.08471680,1.06079102
1050569.00000000,-0.04199219,0.13500977,1.03198242
964892.00000000,-0.02246094,0.21386719,0.94921875
956089.00000000,-0.02905273,0.27465820,0.85595703
983121.00000000,0.02612305,0.30786133,0.91064453
1139630.00000000,0.08618164,0.28540039,0.93920898
1099318.00000000,0.15454102,0.12182617,0.99047852
1093641.00000000,0.16381836,0.01586914,1.06884766
1289630.00000000,0.16430664,-0.15844727,1.19458008
1103485.00000000,0.07055664,-0.25219727,1.29248047
