1596543007904,80
1596543007907,160
1596543007912,240
1596543007920,320
1596543007924,400
1596543007928,399
1596543007932,423
1596543007941,408
1596543007944,380
1596543007948,422
1596543007957,394
1596543007961,428
1596543007965,373
1596543007973,359
1596543007977,390
1596543007981,415
1596543007985,442
1596543007993,392
1596543007998,437
1596543008002,353
1596543008010,377
1596543008014,379
1596543008018,390
1596543008022,362
1596543008031,353
1596543008035,419
1596543008039,359
1596543008048,407
1596543008052,410
1596543008056,383
1596543008064,449
1596543008068,428
1596543008072,366
1596543008076,385
1596543008085,447
1596543008089,376
1596543008093,362
1596543008101,417
1596543008105,360
1596543008109,383
1596543008113,429
1596543008121,399
1596543008125,429
1596543008130,371
1596543008138,417
1596543008142,422
1596543008146,443
1596543008154,386
1596543008158,435
1596543008162,395
1596543008166,378
1596543008175,441
1596543008179,444
1596543008183,407
1596543008191,351
1596543008195,403
1596543008199,358
1596543008203,394
1596543008211,418
1596543008216,440
1596543008220,374
1596543008228,446
1596543008232,380
1596543008236,353
1596543008245,372
1596543008248,416
1596543008252,399
1596543008257,374
1596543008265,351
1596543008269,403
1596543008273,427
1596543008281,358
1596543008285,378
1596543008289,383
1596543008293,448
1596543008302,431
1596543008306,385
1596543008310,363
1596543008318,415
1596543008322,364
1596543008326,413
1596543008334,386
1596543008338,375
1596543008343,419
1596543008347,365
1596543008355,444
1596543008359,379
1596543008363,351
1596543008371,367
1596543008375,445
1596543008379,355
1596543008383,354
1596543008392,401
1596543008396,448
1596543008400,438
1596543008408,373
1596543008412,355
1596543008416,432
1596543008420,402
1596543008429,416
1596543008433,366
1596543008437,387
1596543008445,388
1596543008449,394
1596543008453,351
1596543008461,447
1596543008465,421
1596543008469,378
1596543008474,387
1596543008481,408
1596543008485,427
1596543008490,447
1596543008498,444
1596543008502,354
1596543008506,359
1596543008510,381
1596543008518,395
1596543008522,425
1596543008526,385
1596543008535,448
1596543008539,392
1596543008543,449
1596543008551,418
1596543008555,362
1596543008559,410
1596543008563,407
1596543008571,444
1596543008576,358
1596543008580,445
1596543008588,418
1596543008592,363
1596543008596,380
1596543008600,356
1596543008608,412
1596543008612,392
1596543008616,415
1596543008625,432
1596543008629,402
1596543008633,417
1596543008641,371
1596543008645,445
1596543008649,362
1596543008653,421
1596543008662,351
1596543008666,440
1596543008670,381
1596543008678,388
1596543008682,407
1596543008686,366
1596543008690,440
1596543008698,390
1596543008702,429
1596543008706,385
1596543008715,356
1596543008719,422
1596543008723,448
1596543008731,445
1596543008735,369
1596543008739,404
1596543008743,373
1596543008751,439
1596543008756,410
1596543008760,355
1596543008768,376
1596543008772,373
1596543008776,356
1596543008780,363
1596543008788,420
1596543008792,388
1596543008797,444
1596543008805,370
1596543008809,394
1596543008813,416
1596543008821,384
1596543008825,376
1596543008829,444
1596543008833,413
1596543008842,388
1596543008846,394
1596543008850,440
1596543008858,400
1596543008862,409
1596543008866,373
1596543008870,397
1596543008878,435
1596543008883,367
1596543008887,422
1596543008895,389
1596543008899,397
1596543008903,435
1596543008911,446
1596543008915,435
1596543008919,373
1596543008923,370
1596543008932,394
1596543008936,418
1596543008940,385
1596543008948,365
1596543008952,375
1596543008956,384
1596543008960,392
