# ,Skx,Sky,RMSx,RMSy,Kx,Ky,CFx,CFy,P2Px,P2Py,filename
22186.0,-0.62087977255143,-0.19238763999405734,7.390067133652527,2.758715618916214,-0.7549142266729505,-1.0072850578803163,2.1613024227163935,2.153556517120817,31.99805,12.19921,_20_07_06_06_33_21_1400.txt
22187.0,-0.5424898994629522,-0.3992013383725771,7.763962246790098,2.7465337165728716,-0.5666930860611976,-0.952626815179697,2.05721891635981,2.0948404766642685,31.9961,12.25976,_20_07_06_06_34_14_1400.txt
22188.0,-0.5826809595546281,-0.25538957978745214,7.649123446255554,2.7717119130743835,-0.7139306342310929,-0.9742374776595444,2.088104619074856,2.170236369669408,31.99805,12.16015,_20_07_06_06_35_06_1400.txt
22189.0,-0.5844616451674747,-0.18115301136428524,7.372631339371841,2.777821177524025,-0.7407885664225851,-0.9919990069101443,2.1664137625740625,2.160542243885349,31.99024,12.31055,_20_07_06_06_36_24_1400.txt
22190.0,-0.6078351652542763,-0.2022230046708644,7.4689096296472846,2.764255904887742,-0.6827326366455644,-1.0127007056596664,2.138487515848318,2.174679265176111,31.99414,12.18946,_20_07_06_06_37_16_1400.txt
22191.0,-0.585773934319947,-0.21237841356379716,7.494467822318097,2.7747776315913892,-0.769301800806327,-1.0024379593298962,2.1311946863572873,2.1826217463511117,31.99805,12.611329999999999,_20_07_06_06_38_07_1400.txt
22192.0,-0.6148263901343841,-0.27084471374510827,7.519989374188527,2.761885655411954,-0.6802088594233826,-0.9994357724092282,2.1239617777682747,2.1701803578490235,31.99805,12.43945,_20_07_06_06_39_00_1400.txt
22193.0,-0.6469079335148851,-0.24021850814420237,7.439454460479391,2.7688713854982177,-0.7287203683365622,-1.0078336955541305,2.1469544688859847,2.154123167742144,31.9961,12.609369999999998,_20_07_06_06_40_17_1400.txt
22194.0,-0.5821671318062066,-0.27906690894777725,7.547271373096125,2.7711134678835783,-0.6923354002795534,-1.0048238790548965,2.116284046302647,2.1009280448001464,31.99805,12.42187,_20_07_06_06_41_09_1400.txt
22195.0,-0.5728192311683264,-0.30509236086524205,7.551352586702376,2.763182476230303,-0.5987124659407903,-1.0300545614167615,2.1151402767401355,2.079392168062197,31.99805,12.27344,_20_07_06_06_42_01_1400.txt
22196.0,-0.5875738717731175,-0.28965325373114664,7.483078734266351,2.7447204715601132,-0.6750525937058809,-1.0280662787394053,2.1344383197333725,2.126824957399728,31.99805,12.255859999999998,_20_07_06_06_43_19_1400.txt
22197.0,-0.5710025721829238,-0.2657278279027865,7.682579157974082,2.7811383069369615,-0.7093439937284876,-0.9496791193236489,2.079011445449513,2.1614782641359147,31.99805,12.61133,_20_07_06_06_44_11_1400.txt
22198.0,-0.5836411621435084,-0.3226404948944966,7.648384059509904,2.741713297943213,-0.6159349408708361,-1.0472966636202834,2.088306480914803,2.0978123439510443,31.99805,12.18945,_20_07_06_06_45_03_1400.txt
22199.0,-0.5930547775740964,-0.3258701784406658,7.7075869169651074,2.7623667393078963,-0.6106675187532051,-0.9927742925090084,2.0722659597705975,2.0177878341369397,31.99414,12.107420000000001,_20_07_06_06_46_21_1400.txt
22200.0,-0.5537391885743169,-0.3441184419105321,7.808487467825768,2.7504381797586763,-0.6062331052234962,-1.029497227361529,2.0454883312308585,2.1500974075770243,31.99219,12.35351,_20_07_06_06_47_13_1400.txt
22201.0,-0.6092254701792448,-0.23768298941152527,7.404334340412696,2.774473762525854,-0.7274497863293625,-1.0190402583451779,2.1571378689403913,2.4250220315202218,31.9961,13.085930000000001,_20_07_06_06_48_05_1400.txt
22202.0,-0.5914069321719458,-0.22245626619037479,7.553243584189729,2.7651107029457953,-0.7029095017488638,-0.9793037077016034,2.1146107393428393,2.14151281310059,31.99805,12.37695,_20_07_06_06_49_24_1400.txt
22203.0,-0.583626211957876,-0.26590142729134036,7.4836671720572,2.7780079214565445,-0.6983652200393284,-1.0205553552895297,2.134270489692205,2.0739213720381477,31.99805,12.296880000000002,_20_07_06_06_50_16_1400.txt
22204.0,-0.5900531136824618,-0.17170797506443666,7.461104831793061,2.769411490851179,-0.8058012772397798,-1.0061465310223947,2.14072451199718,2.245386798077007,31.98438,12.58203,_20_07_06_06_51_08_1400.txt
22205.0,-0.5874301245667469,-0.25900388241730354,7.605196079962113,2.7520703119713854,-0.6643269931509876,-1.0259619050166904,2.100165443739561,2.081400309825935,31.99805,11.79687,_20_07_06_06_52_00_1400.txt
22206.0,-0.514392176485933,-0.401718256332368,7.830514579338035,2.759144648719117,-0.569793088359432,-0.9949846979035946,2.039734405468693,2.052704994147108,31.99805,12.294920000000001,_20_07_06_06_53_17_1400.txt
22207.0,-0.5754712937089511,-0.2432604179685503,7.482986707738817,2.7780384176285433,-0.7638353484275333,-0.9797650942121154,2.1344645692717545,2.0626496608680758,31.988280000000003,12.046880000000002,_20_07_06_06_54_09_1400.txt
22208.0,-0.49912578547194214,-0.46958779933389555,8.048817185017821,2.736543769648962,-0.5492605688797028,-0.9894561928490271,1.9844120735815465,1.9547503896443037,31.99805,12.19336,_20_07_06_06_55_01_1400.txt
22209.0,-0.5991766921895857,-0.29771135827200945,7.559206264145979,2.7619755359951035,-0.7292075962357267,-1.0550102850049592,2.1129427405305097,2.001100273326171,31.9961,11.84375,_20_07_06_06_56_19_1400.txt
22210.0,-0.5634397580599877,-0.3699047203492552,7.7834123134099125,2.7608024416443437,-0.6796113634196317,-1.0269179456820554,2.0520781062159346,1.9814347877575187,31.99805,12.01172,_20_07_06_06_57_11_1400.txt
22211.0,-0.5116657746777015,-0.3814403777063619,7.726961851493888,2.7607039540673517,-0.6774736663137433,-1.0273809925638013,2.0670698661352946,1.9050974271440075,31.99805,11.88671,_20_07_06_06_58_03_1400.txt
22212.0,-0.5534624853238578,-0.3248018261748941,7.727688354238985,2.771171290862133,-0.7329001724444799,-0.9978123385368107,2.066875534808355,2.2023755875809683,31.9961,12.50195,_20_07_06_06_59_21_1400.txt
22213.0,-0.5618869808122118,-0.29737652423871264,7.768370973352726,2.749034095784556,-0.7116200030995423,-1.0336956040494933,2.056051398007145,2.0922257780722546,31.98438,12.19922,_20_07_06_07_00_13_1400.txt
22214.0,-0.583028964510141,-0.22484804761460822,7.476810851811994,2.775591390325006,-0.829626847744235,-1.027871556101827,2.13622763990735,2.057431803508845,31.99805,11.97461,_20_07_06_07_01_05_1400.txt
22215.0,-0.5439226510760456,-0.28110512563388307,7.5311921699299145,2.7386890883226376,-0.7362723483488041,-1.0401587131059096,2.120802343057014,2.0872942548951947,31.99414,11.962900000000001,_20_07_06_07_02_23_1400.txt
22216.0,-0.5219842047320649,-0.4102672046836921,7.797453371888691,2.737259928848172,-0.6423486112404433,-1.0027288277790753,2.048382880695731,2.133334119444489,31.99219,12.21094,_20_07_06_07_03_14_1400.txt
22217.0,-0.5315879793248593,-0.31986138865424,7.630677788660739,2.7481737483850304,-0.7055316197092574,-1.009811009070436,2.0931521998917053,2.0836419106925166,31.99805,12.23047,_20_07_06_07_04_07_1400.txt
22218.0,-0.526345577493787,-0.4120687495546427,7.772262918420676,2.7386918097237776,-0.6350964292171395,-0.9879890042310073,2.0550218343933153,2.0038508825691888,31.9961,12.52344,_20_07_06_07_05_25_1400.txt
22219.0,-0.5042593387571481,-0.4136788789210743,7.725200638397585,2.7292133955050217,-0.5992325256622744,-1.0213929840216807,2.067541122571162,2.018680550620895,31.9961,11.93164,_20_07_06_07_06_18_1400.txt
22220.0,-0.5816210667430991,-0.3444482850353833,7.527434694708013,2.750895318198466,-0.722994563023649,-1.0233632750098103,2.121860985553134,1.9757931041736108,31.99805,12.119150000000001,_20_07_06_07_07_10_1400.txt
22221.0,-0.565658815851507,-0.3057348447600588,7.508339151392712,2.727608813534571,-0.7328779665024823,-1.0752753666448682,2.127257397135203,1.991942529676511,31.99805,11.69726,_20_07_06_07_08_02_1400.txt
22222.0,-0.570203235229708,-0.2796396897476684,7.738302432463104,2.76738764194738,-0.7543561655808095,-0.9991394629010037,2.064040548867002,2.0790545974799866,31.99805,12.19531,_20_07_06_07_09_20_1400.txt
22223.0,-0.6009650391150028,-0.33323376115125136,7.567513443497172,2.747080232282574,-0.7380357457845967,-1.0097899105045607,2.11062327397978,2.0418114964699865,31.99805,12.14062,_20_07_06_07_10_12_1400.txt
22224.0,-0.49821952767352706,-0.502131475598026,7.986346533337583,2.738405820073926,-0.5919214804031201,-0.9893608298018775,1.9999345048861852,1.8820986875717582,31.99805,11.6211,_20_07_06_07_11_04_1400.txt
22225.0,-0.6062714201619093,-0.26110328340292577,7.370833880031484,2.7408862919139274,-0.798161022963416,-1.1021239823604367,2.166942066523927,2.149753536796861,31.95899,12.15625,_20_07_06_07_12_22_1400.txt
22226.0,-0.5895493420492491,-0.2520722584783981,7.525311496348631,2.7492216135902776,-0.7560972791486198,-1.0238885817491785,2.1224596493779537,1.9791238265780966,31.988280000000003,11.74804,_20_07_06_07_13_13_1400.txt
22227.0,-0.5285756412317868,-0.344888364824106,7.630222059538114,2.7357174018762977,-0.6711892636867178,-1.0336452460010088,2.0932772172775866,1.9446306831075804,31.9961,12.027339999999999,_20_07_06_07_14_04_1400.txt
22228.0,-0.5403154501075109,-0.354823231819358,7.698281264051384,2.7309341656367256,-0.6698213325560776,-0.9963999703636142,2.0747709069276468,2.0309973304342956,31.99805,12.14453,_20_07_06_07_15_23_1400.txt
22229.0,-0.5450464593780007,-0.3215002106072637,7.4842382444934055,2.718830981252952,-0.7017418843942358,-1.0491224160284436,2.1341076377080412,2.0084330499586738,31.99805,11.80274,_20_07_06_07_16_14_1400.txt
22230.0,-0.5918525254986404,-0.32114783585131923,7.236506987342815,2.497778809600512,-0.834202362213238,-1.040921842717624,2.207165698580338,2.0469907024384395,31.98438,11.0332,_20_07_06_08_17_30_1400.txt
22231.0,-0.47157149204756377,-0.45771500063775256,7.600098441628552,2.5551315150164347,-0.6871439628373421,-1.0653941411368038,2.1015740944241608,1.959766051403343,31.99805,11.22656,_20_07_06_08_18_23_1400.txt
22232.0,-0.5319687280906549,-0.3814649565109296,7.312436675835897,2.5791261533151397,-0.8267578788360255,-1.0484585482592021,2.1842472910268578,2.12858141620698,31.9961,11.69336,_20_07_06_08_19_15_1400.txt
22233.0,-0.5182939389731434,-0.3979337270301922,7.490343288462158,2.575912487240337,-0.751196050277227,-1.0716195387538296,2.132368221974943,2.1312369993910374,31.99024,11.775390000000002,_20_07_06_08_20_07_1400.txt
22234.0,-0.5694156008137079,-0.3885248729605573,7.266286026630463,2.59020152206067,-0.7897098752774934,-1.0695898354998539,2.1981201870478317,1.9633954951713912,31.9961,10.91797,_20_07_06_08_21_25_1400.txt
22235.0,-0.4947204103801383,-0.42398351845902915,7.337303158984115,2.583269376149582,-0.7806730390707948,-1.0990924843850953,2.176844768972504,1.9066652690094048,31.99414,11.0918,_20_07_06_08_22_17_1400.txt
22236.0,-0.5341485510083941,-0.36403341712448406,7.179958265602009,2.5551393006434777,-0.772819571851437,-1.1035726481610955,2.224549142091817,1.9031956491668913,31.98438,11.60156,_20_07_06_08_23_09_1400.txt
22237.0,-0.5577362268088489,-0.34668519261766856,7.149303449078583,2.5615308457168164,-0.816473748103479,-1.0815248401176394,2.234087574231938,1.9502946873950278,31.98438,10.78125,_20_07_06_08_24_00_1400.txt
22238.0,-0.548948233151322,-0.3662538564566285,7.173394590322907,2.541430013446693,-0.7950501121378957,-1.0923348301449671,2.2265846105199434,2.0279724299825204,31.9961,11.11719,_20_07_06_08_25_19_1400.txt
22239.0,-0.4857568048853767,-0.45005904795230434,7.380969588174656,2.563860851635703,-0.7538134762394986,-1.1002938642370639,2.1639663744976874,1.8540592782043182,31.9961,11.099599999999999,_20_07_06_08_26_11_1400.txt
22240.0,-0.4889080289286695,-0.35401198444962395,7.360209891380857,2.5404062638959424,-0.7094081121193492,-1.08762786597431,2.1700699077487102,1.9849659763736716,31.99219,11.30274,_20_07_06_08_27_03_1400.txt
22241.0,-0.5499106714228444,-0.3865198298710923,7.297499091314049,2.5354780654745683,-0.7869866695479599,-1.0030358967877553,2.1887183266677073,1.9949847205849296,31.99219,11.04297,_20_07_06_08_28_21_1400.txt
22242.0,-0.5885120476792429,-0.27937644056811106,7.049147512576826,2.509374303688027,-0.7931814803363277,-1.034089962178227,2.2658300129913655,2.028190849216865,31.98438,10.93945,_20_07_06_08_29_13_1400.txt
22243.0,-0.5906829171651691,-0.38056356642617756,6.865719972986598,2.4621585033191447,-0.8349817231595562,-1.0014073738943874,2.326364906061277,2.0361483605713153,31.97461,10.85547,_20_07_06_08_30_05_1400.txt
22244.0,-0.5912138656721762,-0.31784683819390264,6.885676051724596,2.4282534071946094,-0.7540994766261924,-0.9929061240599615,2.319622631099467,2.0163175661540853,31.99219,10.585930000000001,_20_07_06_08_31_23_1400.txt
22245.0,-0.6044783197856741,-0.34111044870254914,6.882965270967787,2.4059255048333212,-0.7461182650658169,-1.0566997915343201,2.3205361891582252,1.9197560318144524,31.982419999999998,10.13281,_20_07_06_08_32_15_1400.txt
22246.0,-0.5774016639882698,-0.3835209986228527,7.0618574346857,2.3944093214994426,-0.7239740609376137,-1.0000639984587778,2.2617519749902555,2.026057097439816,31.9961,11.02344,_20_07_06_08_33_07_1400.txt
22247.0,-0.5786838018770145,-0.2498204956428972,6.952403992063415,2.4464287819723856,-0.7814233698520816,-0.9428980399784495,2.2973593045273533,2.1642036093653854,31.99219,11.70312,_20_07_06_08_34_25_1400.txt
22248.0,-0.5870207456363277,-0.33962149704265965,6.9449084469598485,2.440449417169766,-0.7236766313440839,-1.0283858472882204,2.299838813136818,2.001438737322628,31.9961,10.64453,_20_07_06_08_35_18_1400.txt
