15839399805840,-15.9259996,-10.6696352,7.1392412,0
15839399805860,16.475172,2.4320492,9.3359308,0
15839399805875,-10.3558224,-4.0795664,12.552512,0
15839399805890,8.629852,11.5326204,14.9845612,0
15839399805906,-3.6873004,-15.3768272,16.1613592,0
15839399805921,12.6309652,-8.629852,6.7469752,0
15839399805937,19.221034,6.7469752,14.6707484,0
15839399805952,-15.7690932,3.4519408,13.1801376,0
15839399805968,10.9049948,-12.7094184,12.0817928,0
15839399805984,0.1569064,-14.7492016,10.0420096,0
15839399805999,-8.9436648,15.4552804,14.513842,0
15839399806016,15.0630144,-6.276256,7.3746008,0
15839399806032,-16.3182656,-2.8243152,12.0817928,0
15839399806049,10.8265416,6.9038816,11.6895268,0
15839399806065,3.7657536,-15.2199208,8.7867584,0
15839399806080,2.8243152,14.7492016,8.629852,0
15839399806096,-12.944778,7.7668668,14.4353888,0
15839399806111,-17.4950636,-0.392266,9.80665,0
15839399806127,16.5536252,-8.7083052,10.8265416,0
15839399806142,-3.0596748,-15.3768272,9.022118,0
15839399806157,1.8828768,13.1016844,7.6884136,0
15839399806173,-11.6110736,-10.0420096,15.2199208,0
15839399806188,15.2199208,-0.9414384,9.4928372,0
15839399806204,12.7878716,-9.80665,9.9635564,0
15839399806219,-8.237586,13.8077632,9.7281968,0
15839399806234,2.1182364,16.2398124,14.121576,0
15839399806250,-10.2773692,-7.7668668,15.9259996,0
15839399806265,15.5337336,-0.1569064,8.629852,0
15839399806281,-13.337044,-4.0795664,10.2773692,0
15839399806296,8.0022264,15.0630144,13.2585908,0
15839399806312,2.0397832,-17.3381572,13.72931,0
15839399806328,7.6099604,11.76798,15.69064,0
15839399806346,14.2784824,-0.2353596,13.1801376,0
15839399806365,14.513842,8.5513988,10.7480884,0
15839399806384,-5.491724,16.7889848,14.5922952,0
15839399806402,5.6486304,16.2398124,15.8475464,0
15839399806421,10.7480884,6.9038816,9.022118,0
15839399806440,-12.552512,10.6696352,11.6895268,0
15839399806458,-7.2961476,-17.4166104,7.6099604,0
15839399806475,9.022118,19.221034,5.4132708,0
15839399806495,-16.1613592,-9.4928372,16.3182656,0
15839399806512,12.8663248,-2.5105024,10.198916,0
15839399806528,-9.2574776,14.0431228,11.0619012,0
15839399806545,2.745862,-20.0840192,13.337044,0
15839399806561,2.4320492,17.8088764,7.6884136,0
15839399806578,-14.4353888,-6.3547092,16.3967188,0
15839399806595,14.9845612,-0.7060788,8.3944924,0
15839399806612,-12.160246,14.2000292,13.337044,0
15839399806630,4.3933792,17.259704,15.7690932,0
15839399806652,12.7878716,14.3569356,15.6121868,0
15839399806670,17.5735168,-1.6475172,10.1204628,0
15839399806685,-16.5536252,-9.6497436,9.8851032,0
15839399806701,-7.3746008,12.160246,9.9635564,0
15839399806716,-6.5900688,14.5922952,16.0044528,0
15839399806731,-14.9845612,-8.0022264,6.9038816,0
15839399806747,17.65197,0,10.0420096,0
15839399806762,-13.5724036,-3.8442068,11.9248864,0
15839399806777,-12.552512,11.6110736,13.1016844,0
15839399806793,-4.5502856,-14.6707484,7.6884136,0
15839399806816,15.3768272,9.5712904,7.3746008,0
15839399806831,-18.2795956,0.1569064,14.0431228,0
15839399806847,-18.2795956,5.9624432,11.8464332,0
15839399806862,7.5315072,-15.0630144,13.6508568,0
15839399806878,5.6486304,-16.1613592,8.7083052,0
15839399806893,9.1790244,11.2188076,14.6707484,0
15839399806908,-14.7492016,-4.314926,13.6508568,0
15839399806923,18.5149552,6.8254284,10.591182,0
15839399806939,11.6895268,-9.1790244,12.552512,0
15839399806954,0,15.0630144,7.060788,0
15839399806970,-6.276256,12.0817928,16.9458912,0
15839399806985,-17.1812508,-1.2552512,14.0431228,0
15839399807000,20.0447926,-5.6486304,10.3558224,0
15839399807016,-14.7492016,-10.0420096,9.414384,0
15839399807031,-4.2364728,15.6121868,9.7281968,0
15839399807046,-7.060788,-9.7281968,14.8276548,0
15839399807062,14.0431228,-7.84532,10.3558224,0
15839399807078,-13.4154972,-2.2751428,12.552512,0
15839399807093,-14.8276548,11.6895268,10.983448,0
15839399807108,6.1193496,13.6508568,13.4939504,0
15839399807124,3.2950344,-17.7304232,8.3944924,0
15839399807139,11.6110736,9.022118,7.3746008,0
15839399807155,-16.7889848,-1.96133,15.0630144,0
15839399807170,17.0243444,6.9823348,11.2188076,0
15839399807185,2.5105024,-17.259704,13.4939504,0
15839399807201,4.6287388,-16.3182656,7.2961476,0
15839399807216,6.9038816,9.7281968,15.6121868,0
15839399807231,-12.552512,-0.6276256,13.337044,0
15839399807247,13.0232312,10.3558224,12.0817928,0
15839399807262,10.4342756,-18.1226892,12.552512,0
15839399807278,1.96133,17.5735168,7.3746008,0
15839399807293,-13.4154972,16.475172,18.2011424,0
15839399807308,-18.5149552,-7.5315072,12.2386992,0
15839399807323,13.72931,-6.9823348,12.3171524,0
15839399807339,-5.0210048,-12.0817928,9.022118,0
15839399807354,2.0397832,19.3779404,6.5900688,0
15839399807369,-9.9635564,-16.867438,15.298374,0
15839399807386,20.0447926,-8.9436648,7.453054,0
15839399807401,-19.1425808,0.784532,13.337044,0
15839399807416,-10.198916,13.337044,11.2972608,0
15839399807432,-0.784532,17.0243444,13.5724036,0
15839399807447,-10.0420096,-12.8663248,7.1392412,0
15839399807462,17.259704,9.3359308,7.1392412,0
15839399807478,-17.8873296,2.8243152,12.3956056,0
15839399807493,-13.1801376,6.5900688,13.1801376,0
15839399807508,4.2364728,-15.298374,14.9845612,0
15839399807524,10.8265416,-15.1414676,6.5116156,0
15839399807539,15.2199208,9.4928372,7.453054,0
15839399807554,-16.867438,-1.0198916,13.4154972,0
15839399807570,15.2199208,2.5105024,11.5326204,0
15839399807585,9.414384,-17.8873296,13.8862164,0
15839399807601,0.1569064,15.8475464,8.0022264,0
15839399807616,-15.0630144,8.629852,15.298374,0
15839399807631,-20.0840192,-4.6287388,14.906108,0
15839399807647,19.7702064,8.0022264,11.76798,0
15839399807658,-9.414384,-7.3746008,13.8077632,0
15839399807669,4.7856452,14.2000292,13.1801376,0
15839399807680,-3.2165812,13.1016844,8.629852,0
15839399807691,6.0408964,-13.8077632,15.0630144,0
15839399807702,18.828768,-7.2176944,14.2000292,0
15839399807713,-17.7304232,2.9027684,7.2961476,0
15839399807724,20.0447926,0.2353596,12.7878716,0
15839399807735,-16.9458912,10.8265416,9.9635564,0
15839399807746,-10.9049948,-11.8464332,14.2784824,0
15839399807757,6.4331624,15.7690932,7.060788,0
15839399807768,5.6486304,10.983448,8.237586,0
15839399807779,12.552512,-10.983448,16.1613592,0
15839399807790,-17.65197,4.314926,8.0022264,0
15839399807801,-17.1812508,-1.6475172,8.629852,0
15839399807812,12.944778,8.629852,10.0420096,0
15839399807823,-11.6110736,-12.552512,13.9646696,0
15839399807834,-6.3547092,-14.7492016,12.944778,0
15839399807845,-1.7259704,14.2000292,6.1193496,0
15839399807856,10.1204628,-7.2961476,15.4552804,0
15839399807867,16.7105316,-8.237586,15.3768272,0
15839399807878,-16.2398124,-0.2353596,9.7281968,0
15839399807889,15.0630144,4.0011132,10.5127288,0
