,loadNum,pwm,rms1xr,rms1yr,rms1zr,kurt1xr,kurt1yr,kurt1zr,skew1xr,skew1yr,skew1zr,crest1xr,crest1yr,crest1zr,p2p1xr,p2p1yr,p2p1zr,rms1xp,rms1yp,rms1zp,kurt1xp,kurt1yp,kurt1zp,skew1xp,skew1yp,skew1zp,crest1xp,crest1yp,crest1zp,p2p1xp,p2p1yp,p2p1zp,rHI,rHIs,rHIss,pHI,pHIs,pHIss,pHIsm,rHIsm
1557,6.0,204.000306122449,8.324858306785519,14.647055032670234,13.65416695720747,-0.8436485863766215,0.45903127301675406,-1.2702856444138804,-0.08439015904572003,-1.3554269424918495,-0.6267320147881473,1.8045086525550962,1.0933007028861699,1.1744615228854138,27.674561,31.934082,31.94531225,8.511820793151855,15.00323486328125,13.233518362045288,-0.766963716596365,1.4427888058125973,-1.2265124320983887,-0.021669866517186165,-1.6786847710609436,-0.5127968937158585,1.7253085672855377,1.165952980518341,1.2936243563890457,27.844187259674072,32.44717216491699,32.643136978149414,-3.089178463273633,3.8553320641727806,0.9099237370114146,-2.064587736144475,5.158950733873687,0.9112920606857182,0.9112920606857182,0.8101432364859802
1558,6.0,211.36,8.890655105776649,15.099781450827528,12.321567558683812,-0.5652575319474229,7.838107023944202,-0.440729355443345,-0.37390954464921683,-2.865937084926089,-0.5701986236850632,1.7963924636175919,1.06094992825054,1.3185857317251224,28.44580075,30.2094725,31.989746,8.699347496032715,15.30903434753418,12.184455394744873,-0.37267865892499685,8.338893324136734,-0.6405270993709564,-0.4363347366452217,-2.774255633354187,-0.4411311522126198,1.7295995950698853,1.1559799015522003,1.1970511078834534,28.38346004486084,31.29294204711914,32.255027770996094,4.255915468174403,3.859337900909657,0.9102807269814589,4.661300585472133,5.153974229039326,0.9109059296611177,0.9109059296611176,0.8104540525898675
1559,6.0,183.21091836734695,7.882171691691973,15.555804117804357,12.320040733323989,-0.4720440048083139,19.781867396482625,-1.1125600528868602,-0.29449317848847,-4.355063705947551,-0.4789201979774077,1.9341133435134137,1.029026115171835,1.302468004833959,23.461181999999997,24.318115,31.95947275,7.889211654663086,16.067997455596924,12.076683759689331,-0.10642906650900841,20.613473415374756,-1.49918732047081,-0.4316803365945816,-4.490603446960449,-0.21708396705798805,1.95190891623497,1.0239629447460175,1.2921074330806732,23.235661506652832,24.31907320022583,32.60871601104736,15.885519913788182,3.9795998011930362,0.9209981613153193,16.65606898927821,5.268995253303264,0.919830503720199,0.919830503720199,0.8197852704470656
1560,6.0,181.84979166666665,8.27300489372748,15.566031703525812,12.932244468965916,-0.10874230212503555,8.220119454827737,-1.4377671973408586,-0.5521496591252224,-3.133104704734105,-0.3003955745606255,1.9281766803875502,1.0279542994700888,1.2380967294710497,26.73046875,29.226806500000002,31.94042975,8.44357430934906,15.911851406097412,12.721827745437622,-0.23525310307741165,12.122445106506348,-1.4078936278820038,-0.5337736085057259,-3.5068421363830566,-0.2510234918445349,1.8909029364585876,1.0795312523841858,1.146598905324936,25.86268186569214,27.318458557128906,32.52808094024658,4.799038210935511,3.9877941906974086,0.9217284244428123,8.512008109906466,5.301425403267854,0.9223467852170666,0.9223467852170666,0.8204210797390512
1561,6.0,189.485,9.259575059681026,15.938745404183154,12.167845943663579,-0.6406447459728457,23.171258106949605,-1.4026712285504903,-0.3429043888847434,-4.835553765096958,-0.2407488357936002,1.75163793099335,1.003877840246084,1.3161146306117755,31.07568375,22.224243,31.928833,9.052205324172974,15.819656372070312,12.342681646347046,-0.39974207803606987,19.726943016052246,-1.546332061290741,-0.4251885339617729,-4.433279395103455,-0.2638702467083931,1.7279678881168365,1.0495246946811676,1.351849764585495,26.940721035003662,26.89364767074585,32.27054405212402,19.269546499726165,4.140611813613814,0.9353471418820343,15.742159796018527,5.40583281539814,0.9304478405487908,0.9304478405487908,0.8322783223777592
1562,6.0,201.25714285714287,9.089326752090567,15.374865769526986,12.612842661386775,-0.9964494880775159,7.0560744736960554,-0.9440493188944956,-0.04226777740003944,-2.8682225363159333,-0.6200701627002487,1.7624270574569252,1.0409103498290946,1.2848450236074518,26.359985749999996,31.3843995,31.94592275,9.313779354095459,15.729369401931763,12.577337503433228,-0.75733482837677,13.953541994094849,-1.357105314731598,-0.2805531322956085,-3.711495101451874,-0.3128688931465149,1.6851511597633362,1.0693590342998505,1.4424088597297668,27.32817840576172,29.501190185546875,32.58320331573486,3.6009180231658657,4.135214872219109,0.9348661802070137,10.19970789477411,5.453771597194129,0.9341674493001327,0.9341674493001327,0.8318595693412792
1563,6.0,206.44813725490195,9.032403327196766,15.357165549667105,13.388420352843378,-0.7817088839195254,14.954338732114762,-1.2780364754838984,-0.09710120917609272,-3.4130242135603335,-0.4622434602425427,1.7971711707089282,1.0437517315563332,1.1972128600369687,28.296142999999997,24.5723875,31.96777325,9.703850269317627,15.873765468597412,12.777875661849976,-0.2369043044745922,17.030493021011353,-1.4328550696372986,-0.46664223819971085,-3.9263646602630615,-0.3665563464164734,1.651119977235794,1.0376100540161133,1.4132435023784637,28.947869777679443,26.07582998275757,32.542346477508545,11.116947903093171,4.205032247227553,0.941088126893806,13.151433635014433,5.530748266855686,0.9401401311955712,0.9401401311955712,0.8372767557892431
1564,6.0,207.48000000000002,9.048588737812683,15.43898980661343,12.836854825945297,-0.737659490713473,4.986577198333837,-0.5013014129467437,-0.21881926903968815,-2.4753485935205584,-0.8807877960228152,1.7846942752714177,1.0368777943482226,1.247690247712737,29.584716999999998,31.95080575,31.9210205,9.692349433898926,15.793344736099243,12.864195346832275,-0.4842962771654129,8.080796837806702,-1.2473472356796265,-0.5124674290418625,-2.9316749572753906,-0.40681707113981247,1.664999008178711,0.9915773868560791,1.3452289700508118,28.79901885986328,31.93635606765747,33.01582622528076,1.6016915919412824,4.178998824173792,0.9387680945194061,4.602310461124887,5.521463882913609,0.939419748355875,0.939419748355875,0.8352568014935697
1565,6.0,193.1230612244898,9.552790426769258,15.736285063153474,12.090602992668314,-0.643493001710661,18.56490926991036,-1.3868947914494103,-0.338978416731605,-4.315779882595326,-0.18001881515589588,1.691875647667917,1.0168399199088578,1.3293794871431368,27.765869249999998,31.17797825,31.92089825,9.59246015548706,15.904124021530151,12.70167350769043,-0.2852478986606002,16.627535581588745,-1.4234484136104584,-0.44643400609493256,-4.051701486110687,-0.3726852685213089,1.7538842856884003,1.0077503323554993,1.3946883082389832,28.319000720977783,27.996456146240234,32.623263359069824,14.786967076370479,4.2850785732604635,0.948221651650217,12.809507884957899,5.594344368666325,0.9450746040374711,0.9450746040374712,0.8434876147987994
1566,6.0,190.27,10.12127200414036,15.642150290494882,12.766420991113861,-0.26830888660259294,10.930592137901131,-1.0182919922552631,-0.6114100283543163,-3.46960985139426,-0.32085545226296874,1.5935485831741119,1.0229139842528383,1.256258481865808,28.76904325,30.687255750000002,31.9405515,9.672980546951294,15.94541335105896,12.870185136795044,-0.1959527200087905,11.4939546585083,-1.3485401570796967,-0.5066854134202003,-3.4025561809539795,-0.4489718973636627,1.6979223191738129,1.0305173695087433,1.318058341741562,29.23498249053955,29.569377422332764,32.842753410339355,7.430073248816522,4.31652853955343,0.9510243925661077,7.917614013581185,5.617577079548141,0.9468772488164136,0.9468772488164137,0.8459278430538801
1567,6.0,184.87,8.184624406353187,15.753575206472458,12.57881506338067,-0.3373098117949188,14.461408348512773,-1.4293416944124633,-0.34403787219356086,-3.9521625574827466,-0.34084943246516775,1.9531063611403554,1.0159848188445781,1.2727583425027493,29.39355475,26.759033,31.95117175,9.441920757293701,15.869283676147461,12.66049861907959,-0.23341287299990654,15.5966215133667,-1.4062045216560364,-0.44054533541202545,-3.9234061241149902,-0.4093109145760536,1.7764686048030853,0.9924880564212799,1.3695611655712128,28.36601495742798,27.59726905822754,32.608120918273926,10.869236521469652,4.382055659672401,0.9568640026613019,11.814259543182906,5.679543942294705,0.9516853076850393,0.9516853076850392,0.851012145164059
1568,6.0,170.41000000000003,8.838404457910322,15.145173984446565,11.598939635701235,-0.08484194760090535,7.74595951774964,-1.2910400108356077,-0.44602322847746656,-2.7374308360449846,-0.2289220456866594,1.8223799395601188,1.0578318558284414,1.3832459446228174,29.938598749999997,28.24621575,31.95129375,9.067757368087769,15.532021760940552,12.472845315933228,-0.17183516453951597,9.304628863930702,-1.4630440175533295,-0.3867143988609314,-2.994475543498993,-0.34229835867881775,1.7787341177463531,1.024893343448639,1.3426066935062408,27.39693832397461,27.72026300430298,32.52365016937256,4.158279019926679,4.379817891912458,0.956664578496499,5.672714403947099,5.679475646869647,0.9516800085879157,0.9516800085879157,0.8508385149583775
1569,6.0,89.29785714285714,10.523288905781119,11.306670173558608,9.531690987698491,-0.7288027828318888,-0.37338942618257676,-0.993713307812656,-0.38470166380639514,-0.6094564967356697,-0.3132658136904232,1.3843244346787251,1.3341845094464908,1.4755303393296773,23.2280275,26.1655275,24.668457,10.011128664016724,12.063500106334686,9.109930291771889,-0.7648095488548279,0.9859041273593903,-0.8905247114598751,-0.19645797833800316,-0.9946624785661697,-0.18592057563364506,1.514359951019287,1.4614332914352417,1.6752133071422577,22.707008957862854,26.05037212371826,25.791229784488678,-4.972084186511255,4.286298814757639,0.9483303964653796,-3.534952499661513,5.587331309862408,0.9445304551475027,0.9445304551475028,0.8435822943209232
1573,6.0,36.98863636363636,8.613076642135969,1.9870197255147146,0.7006984825762286,2.96029461696918,1.868581212904531,1.3671585711082257,-0.9203330766426144,0.7831163467995945,-0.05482896027208822,1.2079162164557453,0.03584058729771322,1.780872186088613,8.1165775,8.10205075,3.3442384999999994,8.737466096878052,2.112064480781555,0.7773763313889503,3.254276528954506,4.186443746089935,1.2815616503357887,-0.6171892900019884,0.6508322060108185,-0.026304535567760468,1.2184064835309982,0.097735695540905,1.8055150508880615,8.355102729052305,7.85416111163795,4.3417097479105,-5.7895989349438635,4.185539777133351,0.939351007592123,-3.947481783010666,5.491983122035292,0.9371323123374575,0.9371323123374575,0.8357643193102308
1574,6.0,71.34693877551021,9.02222866392865,6.971792644619595,3.009774668817675,0.1703955796664129,-0.21746673877884637,0.9191906560972156,-0.30838312007789165,0.21321011224980857,-0.12955163515251944,1.775798111054202,1.9658118919149632,2.2035321084597905,17.7921145,27.361572499999998,13.39111325,9.278429508209229,7.715404987335205,3.114256829023361,0.036592140793800354,1.5180600136518478,1.1459392458200455,-0.3828887306153774,0.019457669463008642,-0.11738024652004242,1.8378779590129852,1.9390866160392761,2.2438647747039795,18.43664789199829,27.319222927093506,14.618745803833008,-6.230215056253078,4.0813821672656925,0.9300687466142231,-4.5853897685549985,5.3912093335946745,0.9293131927990266,0.9293131927990267,0.8276826463375769
1575,6.0,105.42470588235295,10.493567076671855,11.208395417924296,6.678105998960177,-0.8887906075247244,-1.1552193227146657,-0.2161694662399456,-0.4913805253855682,-0.26409675294001994,0.33536160086661493,1.5278304889485494,1.4502553833040197,2.185052059510515,26.42334,31.9658205,26.10266125,10.8427734375,11.44352412223816,6.648740768432617,-1.087180346250534,0.26627765595912933,-0.4824284315109253,-0.4968697801232338,-0.3081451300531626,0.4317671339958906,1.5508537590503693,1.473892092704773,2.216169536113739,26.125062465667725,32.348334312438965,26.626945972442627,-5.800651085876973,3.982561776937379,0.9212621250516622,-4.528025072598096,5.2920169315182815,0.9216167743042862,0.9216167743042862,0.8200150925344687
1576,6.0,179.535,9.890158173569471,15.293251877568709,11.625830591689148,-0.8573252002350401,4.91553515562072,-1.1684852860290578,-0.2858092143418184,-2.472253069467946,-0.286162754745752,1.6316186780846693,1.0470646850368723,1.3829963310014062,25.558105749999996,27.036498750000003,31.959961,9.905632257461548,15.30167031288147,11.475039005279541,-0.7356280237436295,5.497622758150101,-1.2207606732845306,-0.3116016108542681,-2.540332645177841,-0.051724497228860855,1.684242606163025,1.1728701889514923,1.5365327894687653,25.592890739440918,26.72151803970337,32.41438102722168,1.4924609425126505,3.9576607541749573,0.9190430093078283,1.9681452732024955,5.258778195689253,0.919037753977918,0.919037753977918,0.8180830020908977
1577,6.0,199.14,9.031673476610578,15.610328131182742,12.347594072592823,-0.5787764370209292,6.334334510388903,-1.0389120001678933,-0.22894877685200218,-2.7405405589144665,-0.44605110785047014,1.777934702690933,1.0253545244291693,1.2979543103619013,30.818115249999998,31.905029250000002,31.9501955,9.475667715072632,15.887035369873047,12.818378925323486,-0.6415774449706078,8.008875250816345,-1.284206360578537,-0.31606483459472656,-2.9948257207870483,-0.47547637671232224,1.7106027603149414,0.9923537969589233,1.2440754175186157,28.965497970581055,31.77616024017334,32.328134536743164,2.9667264228605568,3.9477514051814855,0.9181599133574185,4.576388969750831,5.251954299518212,0.9185082823692301,0.9185082823692302,0.8173141277087101
